owner,period,value,unit,objective
jing.yang15,2025 年 7 月,97,人,"### (多建联多建信):月度个人新增建联>97组
A1)月度个人新增建联>97组 
A2)开口获取新增建联目标，每日线索3-5个/人(周中3，周末5)，企业微信添加率80%
A3 在社媒(含朋友圈、小红书、抖音)精心设计、原创内容8篇
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653429093908482..."
jing.yang15,2025 年 7 月,97,人,"### (多建联多建信):月度个人新增建联>97组
A1)月度个人新增建联>97组 
A2)开口获取新增建联目标，每日线索3-5个/人(周中3，周末5)，企业微信添加率80%
A3 在社媒(含朋友圈、小红书、抖音)精心设计、原创内容8篇
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653429093908482..."
jing.yang15,2025 年 7 月,97,人,"### (多建联多建信):月度个人新增建联>97组
A1)月度个人新增建联>97组 
A2)开口获取新增建联目标，每日线索3-5个/人(周中3，周末5)，企业微信添加率80%
A3 在社媒(含朋友圈、小红书、抖音)精心设计、原创内容8篇
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653429093908482..."
jing.yang15,2025 年 7 月,97,人,"### (多建联多建信):月度个人新增建联>97组
A1)月度个人新增建联>97组 
A2)开口获取新增建联目标，每日线索3-5个/人(周中3，周末5)，企业微信添加率80%
A3 在社媒(含朋友圈、小红书、抖音)精心设计、原创内容8篇
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653429093908482..."
leo.liu33,2025 年 7 月,97,人,"### (多卖车多赚钱):完成L60月度锁单及交付2台(挑战目标4台)
A1) 月度L60锁单及交付目标2台
A2）月度试驾量>40组
A3）月度总跟进数>1080组 日跟进量>40组

(多建联多建信):月度个人新增建联>97组 
A1)月度个人新增建联>97组 
A2)开口获取新增建联目标，每日线索3-5个/人(周中3，周末5)，企业微信添加率80%
A3 在社媒(含朋友圈、小红书、抖音)精心..."
leo.liu33,2025 年 7 月,97,人,"### (多卖车多赚钱):完成L60月度锁单及交付2台(挑战目标4台)
A1) 月度L60锁单及交付目标2台
A2）月度试驾量>40组
A3）月度总跟进数>1080组 日跟进量>40组

(多建联多建信):月度个人新增建联>97组 
A1)月度个人新增建联>97组 
A2)开口获取新增建联目标，每日线索3-5个/人(周中3，周末5)，企业微信添加率80%
A3 在社媒(含朋友圈、小红书、抖音)精心..."
leo.liu33,2025 年 7 月,97,人,"### (多卖车多赚钱):完成L60月度锁单及交付2台(挑战目标4台)
A1) 月度L60锁单及交付目标2台
A2）月度试驾量>40组
A3）月度总跟进数>1080组 日跟进量>40组

(多建联多建信):月度个人新增建联>97组 
A1)月度个人新增建联>97组 
A2)开口获取新增建联目标，每日线索3-5个/人(周中3，周末5)，企业微信添加率80%
A3 在社媒(含朋友圈、小红书、抖音)精心..."
leo.liu33,2025 年 7 月,97,人,"### (多卖车多赚钱):完成L60月度锁单及交付2台(挑战目标4台)
A1) 月度L60锁单及交付目标2台
A2）月度试驾量>40组
A3）月度总跟进数>1080组 日跟进量>40组

(多建联多建信):月度个人新增建联>97组 
A1)月度个人新增建联>97组 
A2)开口获取新增建联目标，每日线索3-5个/人(周中3，周末5)，企业微信添加率80%
A3 在社媒(含朋友圈、小红书、抖音)精心..."
fangying.liao,2025 年 7 月,97,人,"### (多建联多建信):月度个人新增建联>97组 A1)月度个人新增建联>97组  A2)开口获取新增建联目标，每日线索3-5个/人(周中3，周末5)，企业微信添加率80%A3 在社媒(含朋友圈、小红书、抖音)精心设计、原创内容8篇
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653429093908482,..."
fangying.liao,2025 年 7 月,97,人,"### (多建联多建信):月度个人新增建联>97组 A1)月度个人新增建联>97组  A2)开口获取新增建联目标，每日线索3-5个/人(周中3，周末5)，企业微信添加率80%A3 在社媒(含朋友圈、小红书、抖音)精心设计、原创内容8篇
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653429093908482,..."
fangying.liao,2025 年 7 月,97,人,"### (多建联多建信):月度个人新增建联>97组 A1)月度个人新增建联>97组  A2)开口获取新增建联目标，每日线索3-5个/人(周中3，周末5)，企业微信添加率80%A3 在社媒(含朋友圈、小红书、抖音)精心设计、原创内容8篇
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653429093908482,..."
fangying.liao,2025 年 7 月,97,人,"### (多建联多建信):月度个人新增建联>97组 A1)月度个人新增建联>97组  A2)开口获取新增建联目标，每日线索3-5个/人(周中3，周末5)，企业微信添加率80%A3 在社媒(含朋友圈、小红书、抖音)精心设计、原创内容8篇
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653429093908482,..."
kennys.shen,2025 年 7 月,95,人,"### 多建联多建信：月度新增建联≥95 人，并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516570272549879811, Owner: jiemin.zhou (open_id: ou_939322f894b92ea23d51ec23762b7106)

#### Key Results:
1...."
kennys.shen,2025 年 7 月,95,人,"### 多建联多建信：月度新增建联≥95 人，并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516570272549879811, Owner: jiemin.zhou (open_id: ou_939322f894b92ea23d51ec23762b7106)

#### Key Results:
1...."
liyuan.bao,2025 年 7 月,95,人,"### 多建联多建信：月度新增建联≥95 人，并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516570272549879811, Owner: jiemin.zhou (open_id: ou_939322f894b92ea23d51ec23762b7106)

#### Key Results:
1...."
liyuan.bao,2025 年 7 月,95,人,"### 多建联多建信：月度新增建联≥95 人，并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516570272549879811, Owner: jiemin.zhou (open_id: ou_939322f894b92ea23d51ec23762b7106)

#### Key Results:
1...."
michael.wu5,2025 年 7 月,90,人,"### 当月新增建联≥90人,总建联人数≥30人,并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653426836799490, Owner: jay.zhao2 (open_id: ou_c550734838753c1d79cfcfdb131fb247)

#### Key Results:
1...."
michael.wu5,2025 年 7 月,90,人,"### 当月新增建联≥90人,总建联人数≥30人,并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653426836799490, Owner: jay.zhao2 (open_id: ou_c550734838753c1d79cfcfdb131fb247)

#### Key Results:
1...."
dan.liu4,2025 年 7 月,80,人,"### (多建联多建信):当月新增建联≥80人，总建联人数≥100人，并持续建信。
A1:月度新增建联≥80人(其中主动建联≥40人，门店路演建联≥40人。
 A2:建联用户的月度建信100%覆盖，所有建联用户月均建信次数≥3次
A3:主动面对面拜访5个已建联无明确购车需求用户(包括合作伙伴、蔚来或乐道的老用户，等)，新增10个蔚来老用户的的L60种草试驾。
A4:在社媒(含朋友圈、视频号、小红书..."
dan.liu4,2025 年 7 月,80,人,"### (多建联多建信):当月新增建联≥80人，总建联人数≥100人，并持续建信。
A1:月度新增建联≥80人(其中主动建联≥40人，门店路演建联≥40人。
 A2:建联用户的月度建信100%覆盖，所有建联用户月均建信次数≥3次
A3:主动面对面拜访5个已建联无明确购车需求用户(包括合作伙伴、蔚来或乐道的老用户，等)，新增10个蔚来老用户的的L60种草试驾。
A4:在社媒(含朋友圈、视频号、小红书..."
dan.liu4,2025 年 7 月,80,人,"### (多建联多建信):当月新增建联≥80人，总建联人数≥100人，并持续建信。
A1:月度新增建联≥80人(其中主动建联≥40人，门店路演建联≥40人。
 A2:建联用户的月度建信100%覆盖，所有建联用户月均建信次数≥3次
A3:主动面对面拜访5个已建联无明确购车需求用户(包括合作伙伴、蔚来或乐道的老用户，等)，新增10个蔚来老用户的的L60种草试驾。
A4:在社媒(含朋友圈、视频号、小红书..."
dan.liu4,2025 年 7 月,80,人,"### (多建联多建信):当月新增建联≥80人，总建联人数≥100人，并持续建信。
A1:月度新增建联≥80人(其中主动建联≥40人，门店路演建联≥40人。
 A2:建联用户的月度建信100%覆盖，所有建联用户月均建信次数≥3次
A3:主动面对面拜访5个已建联无明确购车需求用户(包括合作伙伴、蔚来或乐道的老用户，等)，新增10个蔚来老用户的的L60种草试驾。
A4:在社媒(含朋友圈、视频号、小红书..."
xiaojie.xiong,2025 年 7 月,80,人,"### 1.月保一争二，完成新人首单任务
2.通过门店接待、拦截网络祈渠道建联80个
3.每日外呼有效接通50个，月试驾40个
4.接待流程试驾流程学习演练
- **Progress:** 0%
- **Score:** 0

---"
xiaojie.xiong,2025 年 7 月,80,人,"### 1.月保一争二，完成新人首单任务
2.通过门店接待、拦截网络祈渠道建联80个
3.每日外呼有效接通50个，月试驾40个
4.接待流程试驾流程学习演练
- **Progress:** 0%
- **Score:** 0

---"
hong.zhang19,2025 年 7 月,80,人,"### 多建联多建信，当月新增建联大于等于380 建信周度大于等于240 每日建联11组
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653428530053148, Owner: siyue.quan (open_id: ou_4dd03a4f2f55f67615868778cc2d52a3)

#### K..."
yutong.guo,2025 年 7 月,80,人,"### 当月新增建联80人
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联80人
    - Progress: 0%
    - Score: 0
2. 月度建信100% 均建信次数2-3次
    - Progress: 0%
    - Score: 0
3. 主动外拓4次 外拓新增用户30人
    - Prog..."
yutong.guo,2025 年 7 月,80,人,"### 当月新增建联80人
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联80人
    - Progress: 0%
    - Score: 0
2. 月度建信100% 均建信次数2-3次
    - Progress: 0%
    - Score: 0
3. 主动外拓4次 外拓新增用户30人
    - Prog..."
yutong.guo,2025 年 7 月,80,人,"### 当月新增建联80人
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联80人
    - Progress: 0%
    - Score: 0
2. 月度建信100% 均建信次数2-3次
    - Progress: 0%
    - Score: 0
3. 主动外拓4次 外拓新增用户30人
    - Prog..."
yutong.guo,2025 年 7 月,80,人,"### 当月新增建联80人
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联80人
    - Progress: 0%
    - Score: 0
2. 月度建信100% 均建信次数2-3次
    - Progress: 0%
    - Score: 0
3. 主动外拓4次 外拓新增用户30人
    - Prog..."
yutong.guo,2025 年 7 月,80,人,"### 当月新增建联80人
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联80人
    - Progress: 0%
    - Score: 0
2. 月度建信100% 均建信次数2-3次
    - Progress: 0%
    - Score: 0
3. 主动外拓4次 外拓新增用户30人
    - Prog..."
yutong.guo,2025 年 7 月,80,人,"### 当月新增建联80人
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联80人
    - Progress: 0%
    - Score: 0
2. 月度建信100% 均建信次数2-3次
    - Progress: 0%
    - Score: 0
3. 主动外拓4次 外拓新增用户30人
    - Prog..."
yutong.guo,2025 年 7 月,80,人,"### 当月新增建联80人
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联80人
    - Progress: 0%
    - Score: 0
2. 月度建信100% 均建信次数2-3次
    - Progress: 0%
    - Score: 0
3. 主动外拓4次 外拓新增用户30人
    - Prog..."
yutong.guo,2025 年 7 月,80,人,"### 当月新增建联80人
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联80人
    - Progress: 0%
    - Score: 0
2. 月度建信100% 均建信次数2-3次
    - Progress: 0%
    - Score: 0
3. 主动外拓4次 外拓新增用户30人
    - Prog..."
xu.han9,2025 年 7 月,80,人,"### 新增建联≥3个/天，并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653427688947713, Owner: vic.he1 (open_id: ou_1f8dd56cb4fbeeaa9aaa85f367f8853e)

#### Key Results:
1. 月度新增建联≥80人(其..."
xu.han9,2025 年 7 月,80,人,"### 新增建联≥3个/天，并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653427688947713, Owner: vic.he1 (open_id: ou_1f8dd56cb4fbeeaa9aaa85f367f8853e)

#### Key Results:
1. 月度新增建联≥80人(其..."
gin.xu,2025 年 7 月,80,人,"### 3. Fellow 个人VAU
V1(多卖车多赚钱):完成月度车辆销售交付≥X辆(挑战目标Y辆)总利润贡献≥4万元(或者:总亏损<1万元)。
A1:完成试驾>100个(上月为0%)。月度新增机会>80个(上月为20%),合计个人机会池≥150个(上月为 20%),机会到试驾的转化率≥80%(上月为0%)。
A2:月度锁单目标>2辆(上月为0%),试驾到锁单的转化率≥20%(」上月为0%)。..."
leo.lou,2025 年 7 月,80,人,"### (多建联多建信):当月新增建联≥200人,总建联人数≥300人,并持续建信。
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联>200人(其中主动建联≥80人,门店路演建联≥120人)
    - Progress: 0%
    - Score: 0
2. 建联用户的月度建信100%覆盖,所有建联用户月均建信次数..."
micheal.chen,2025 年 7 月,78,人,"### (多建联多建信):人均新增建联≥3，并持续建信
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653427688947713, Owner: vic.he1 (open_id: ou_1f8dd56cb4fbeeaa9aaa85f367f8853e)

#### Key Results:
1. 月度总新增..."
micheal.chen,2025 年 7 月,78,人,"### (多建联多建信):人均新增建联≥3，并持续建信
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653427688947713, Owner: vic.he1 (open_id: ou_1f8dd56cb4fbeeaa9aaa85f367f8853e)

#### Key Results:
1. 月度总新增..."
ivan.chen,2025 年 7 月,75,人,"### 参考上周线索68条，本周建联75
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 门店接待做好，多听多问多学
    - Progress: 0%
    - Score: 0
2. 路演外展做好，尽可能多留用户
    - Progress: 0%
    - Score: 0
3. 线上线索也是多跟进，把握好机会
    ..."
kennys.shen,2025 年 7 月,65,人,"### 多建联多建信：月度新增建联≥95 人，并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516570272549879811, Owner: jiemin.zhou (open_id: ou_939322f894b92ea23d51ec23762b7106)

#### Key Results:
1...."
kennys.shen,2025 年 7 月,65,人,"### 多建联多建信：月度新增建联≥95 人，并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516570272549879811, Owner: jiemin.zhou (open_id: ou_939322f894b92ea23d51ec23762b7106)

#### Key Results:
1...."
liyuan.bao,2025 年 7 月,65,人,"### 多建联多建信：月度新增建联≥95 人，并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516570272549879811, Owner: jiemin.zhou (open_id: ou_939322f894b92ea23d51ec23762b7106)

#### Key Results:
1...."
liyuan.bao,2025 年 7 月,65,人,"### 多建联多建信：月度新增建联≥95 人，并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516570272549879811, Owner: jiemin.zhou (open_id: ou_939322f894b92ea23d51ec23762b7106)

#### Key Results:
1...."
will.xiao,2025 年 7 月,60,人,"### V1（能力成长）：持续学习，提升建联建信、卖车及服务相关的能力A1：（新 Fellow）通过 ACDC培训
A2：完成并通过产品知识考试（如有）；完成竞品车型的攻防演练（如有）A3：每周输出1个优秀案例并在团队内分享
A4：每月完成一本销售类书籍的阅读（如销售、心理学、谈判，等），并在战队内分享
- **Progress:** 0%
- **Score:** 0

#### Key Res..."
will.xiao,2025 年 7 月,60,人,"### V1（能力成长）：持续学习，提升建联建信、卖车及服务相关的能力A1：（新 Fellow）通过 ACDC培训
A2：完成并通过产品知识考试（如有）；完成竞品车型的攻防演练（如有）A3：每周输出1个优秀案例并在团队内分享
A4：每月完成一本销售类书籍的阅读（如销售、心理学、谈判，等），并在战队内分享
- **Progress:** 0%
- **Score:** 0

#### Key Res..."
yilin.chen5,2025 年 7 月,60,人,"### 多建联多建信:当月新增建联≥50人,总建联人数≥60人,并持续建信
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联>60人(其中主动建联≥20人,门店路演建联≥30人，市场活动≥10人)
    - Progress: 0%
    - Score: 0
2. 建联用户的月度建信100%覆盖,所有建联用户月均建信..."
yilin.chen5,2025 年 7 月,60,人,"### 多建联多建信:当月新增建联≥50人,总建联人数≥60人,并持续建信
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联>60人(其中主动建联≥20人,门店路演建联≥30人，市场活动≥10人)
    - Progress: 0%
    - Score: 0
2. 建联用户的月度建信100%覆盖,所有建联用户月均建信..."
shuo.qiu,2025 年 7 月,60,人,"### (多建联多建信):当月新增建联≥60人,总建联人数≥50人,并持续建信。
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联>50人(其中主动建联≥15人,门店路演建联10人,小红书等其他线上渠道建联20人。)
    - Progress: 0%
    - Score: 0
2. 建联用户的月度建信100%覆盖,..."
shuo.qiu,2025 年 7 月,60,人,"### (多建联多建信):当月新增建联≥60人,总建联人数≥50人,并持续建信。
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联>50人(其中主动建联≥15人,门店路演建联10人,小红书等其他线上渠道建联20人。)
    - Progress: 0%
    - Score: 0
2. 建联用户的月度建信100%覆盖,..."
botao.kan,2025 年 7 月,60,人,"### (多建联多建信):当月新增建联≥60人,总建联人数≥67人,并持续建信。
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联>60人(其中主动建联≥40人,门店路演建联>20人。
    - Progress: 0%
    - Score: 0
2. 建联用户的月度建信70%覆盖,所有建联用户月均建信次数≥3次
 ..."
botao.kan,2025 年 7 月,60,人,"### (多建联多建信):当月新增建联≥60人,总建联人数≥67人,并持续建信。
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联>60人(其中主动建联≥40人,门店路演建联>20人。
    - Progress: 0%
    - Score: 0
2. 建联用户的月度建信70%覆盖,所有建联用户月均建信次数≥3次
 ..."
botao.kan,2025 年 7 月,60,人,"### (多建联多建信):当月新增建联≥60人,总建联人数≥67人,并持续建信。
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联>60人(其中主动建联≥40人,门店路演建联>20人。
    - Progress: 0%
    - Score: 0
2. 建联用户的月度建信70%覆盖,所有建联用户月均建信次数≥3次
 ..."
botao.kan,2025 年 7 月,60,人,"### (多建联多建信):当月新增建联≥60人,总建联人数≥67人,并持续建信。
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联>60人(其中主动建联≥40人,门店路演建联>20人。
    - Progress: 0%
    - Score: 0
2. 建联用户的月度建信70%覆盖,所有建联用户月均建信次数≥3次
 ..."
carry.wang,2025 年 7 月,52,人,"### 人均建联≥2组，并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516651640880955393, Owner: philip.zhou (open_id: ou_3515987a7f8d563072188fcec18d2249)

#### Key Results:
1. 每日闭环企业微信朋友..."
linguang.wu,2025 年 7 月,50,人,"### 建联50个用户、试驾15、持续建信每日20+
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 学习建联、建信怎么玩法、完好的去执行领导给的任务
    - Progress: 0%
    - Score: 0
2. 明确自己每天工作需要的数据1.电话每天50+
2.试驾每天2+
3.高质量客户沟通聊天5+
    - Pro..."
linguang.wu,2025 年 7 月,50,人,"### 建联50个用户、试驾15、持续建信每日20+
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 学习建联、建信怎么玩法、完好的去执行领导给的任务
    - Progress: 0%
    - Score: 0
2. 明确自己每天工作需要的数据1.电话每天50+
2.试驾每天2+
3.高质量客户沟通聊天5+
    - Pro..."
tian.gu,2025 年 7 月,50,人,"### 7月完成个人销售L60目标3台L90意向金10台
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653428668432386, Owner: xunxun.lou (open_id: ou_93f15ffd26366da4b18938e046fe1e51)
    - 目标: 7516653428668..."
xumin.han,2025 年 7 月,50,人,"### 7月新增建联200人，持续建信
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516570272550060035, Owner: leo.li35 (open_id: ou_a5d80436d8a253e8e0140c46758dedb7)

#### Key Results:
1. 主动建联50人，门店路演..."
xumin.han,2025 年 7 月,50,人,"### 7月新增建联200人，持续建信
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516570272550060035, Owner: leo.li35 (open_id: ou_a5d80436d8a253e8e0140c46758dedb7)

#### Key Results:
1. 主动建联50人，门店路演..."
yanan.tao,2025 年 7 月,50,人,"### 多建联多建信:
当月新增建联≥700人,总建联人数≥800
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联>700人(其中主动建联≥550人,门店路演建联≥50人,主动外拓异业合作等建联>100人)
    - Progress: 0%
    - Score: 0
2. 建联用户的月度建信100%覆盖,所有建联..."
zhigang.sun,2025 年 7 月,50,人,"### 1. Fellow 个人 VAU
V1(多卖车多赚钱):完成月度车辆销售交付≥3辆(挑战目标4辆),总利润贡献≥2万

元(或者:总亏损≤1万元)。

A1:完成试驾≥0个(上月为0%)。月度新增机会>0个(上月为0%),合计个人机会池≥0个(上月为0%),机会到试驾的转化率≥0%(上月为0%)。

A2:月度锁单目标≥3辆(上月为0%),试驾到锁单的转化率≥10%(上月为0%)。

A3..."
zhigang.sun,2025 年 7 月,50,人,"### 1. Fellow 个人 VAU
V1(多卖车多赚钱):完成月度车辆销售交付≥3辆(挑战目标4辆),总利润贡献≥2万

元(或者:总亏损≤1万元)。

A1:完成试驾≥0个(上月为0%)。月度新增机会>0个(上月为0%),合计个人机会池≥0个(上月为0%),机会到试驾的转化率≥0%(上月为0%)。

A2:月度锁单目标≥3辆(上月为0%),试驾到锁单的转化率≥10%(上月为0%)。

A3..."
yilin.chen5,2025 年 7 月,50,人,"### 多建联多建信:当月新增建联≥50人,总建联人数≥60人,并持续建信
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联>60人(其中主动建联≥20人,门店路演建联≥30人，市场活动≥10人)
    - Progress: 0%
    - Score: 0
2. 建联用户的月度建信100%覆盖,所有建联用户月均建信..."
yilin.chen5,2025 年 7 月,50,人,"### 多建联多建信:当月新增建联≥50人,总建联人数≥60人,并持续建信
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联>60人(其中主动建联≥20人,门店路演建联≥30人，市场活动≥10人)
    - Progress: 0%
    - Score: 0
2. 建联用户的月度建信100%覆盖,所有建联用户月均建信..."
cindy.song,2025 年 7 月,50,人,"### 当月新增建联50人，并持续建信
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 门店路演建联33人（周中1个，周末1.5个）
    - Progress: 0%
    - Score: 0
2. 主动建联16人
    - Progress: 0%
    - Score: 0

---"
cindy.song,2025 年 7 月,50,人,"### 当月新增建联50人，并持续建信
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 门店路演建联33人（周中1个，周末1.5个）
    - Progress: 0%
    - Score: 0
2. 主动建联16人
    - Progress: 0%
    - Score: 0

---"
cindy.song,2025 年 7 月,50,人,"### 当月新增建联50人，并持续建信
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 门店路演建联33人（周中1个，周末1.5个）
    - Progress: 0%
    - Score: 0
2. 主动建联16人
    - Progress: 0%
    - Score: 0

---"
cindy.song,2025 年 7 月,50,人,"### 当月新增建联50人，并持续建信
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 门店路演建联33人（周中1个，周末1.5个）
    - Progress: 0%
    - Score: 0
2. 主动建联16人
    - Progress: 0%
    - Score: 0

---"
junwei.lin,2025 年 7 月,50,人,"### 主动建联50组
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653428652244993, Owner: gabor.zhan (open_id: ou_b8cbc97aea607f8b278aab04fe1e8511)

#### Key Results:
1. 外出拜访地产车行的朋友前同事
   ..."
junwei.lin,2025 年 7 月,50,人,"### 主动建联50组
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653428652244993, Owner: gabor.zhan (open_id: ou_b8cbc97aea607f8b278aab04fe1e8511)

#### Key Results:
1. 外出拜访地产车行的朋友前同事
   ..."
shuo.qiu,2025 年 7 月,50,人,"### (多建联多建信):当月新增建联≥60人,总建联人数≥50人,并持续建信。
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联>50人(其中主动建联≥15人,门店路演建联10人,小红书等其他线上渠道建联20人。)
    - Progress: 0%
    - Score: 0
2. 建联用户的月度建信100%覆盖,..."
shuo.qiu,2025 年 7 月,50,人,"### (多建联多建信):当月新增建联≥60人,总建联人数≥50人,并持续建信。
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 月度新增建联>50人(其中主动建联≥15人,门店路演建联10人,小红书等其他线上渠道建联20人。)
    - Progress: 0%
    - Score: 0
2. 建联用户的月度建信100%覆盖,..."
sanjiu.liu,2025 年 7 月,50,人,"### 七月完成锁单L60两台 交付两台
完成试驾20组 ，新增主动建联50
完成L90小定三台
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653430187753474, Owner: junrui.liu (open_id: ou_b09aa1222536037204ab232121f3b4a7)

--..."
zhen.yao2,2025 年 7 月,50,人,"### 多建联多建信:
当月新增建联≥250人,总建联人数≥300人,并持续建信。
A1:月度新增建联>250人(其中主动建联≥150人,门店路演建联≥50人,主动外拓异业合作等建联>50人) A2:建联用户的月度建信100%覆盖,所有建联用户月
ang C
均建信次数>3次
A3:主动面对面拜访10个已建联无明确购车需求用户(包括合作伙伴、颜蔚来或乐道的老用户,等),新增 5-10个蔚来老用户的..."
zhen.yao2,2025 年 7 月,50,人,"### 多建联多建信:
当月新增建联≥250人,总建联人数≥300人,并持续建信。
A1:月度新增建联>250人(其中主动建联≥150人,门店路演建联≥50人,主动外拓异业合作等建联>50人) A2:建联用户的月度建信100%覆盖,所有建联用户月
ang C
均建信次数>3次
A3:主动面对面拜访10个已建联无明确购车需求用户(包括合作伙伴、颜蔚来或乐道的老用户,等),新增 5-10个蔚来老用户的..."
xucan.ye,2025 年 7 月,50,人,"### 建联50个用户、试驾15、建信每日20+
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 学习建信建联方法，及时完成领导给的任务
    - Progress: 0%
    - Score: 0
2. 明确执行自己每天的数据
1.电话量50+
2.试驾2+
3.高质量用户沟通
    - Progress: 0%
    -..."
xucan.ye,2025 年 7 月,50,人,"### 建联50个用户、试驾15、建信每日20+
- **Progress:** 0%
- **Score:** 0

#### Key Results:
1. 学习建信建联方法，及时完成领导给的任务
    - Progress: 0%
    - Score: 0
2. 明确执行自己每天的数据
1.电话量50+
2.试驾2+
3.高质量用户沟通
    - Progress: 0%
    -..."
ziwei.liu7,2025 年 7 月,50,人,"### 多建联多建信，月度新增建联数≥200人，月度新增建信≥1000
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516653426726617116, Owner: lichun.wu (open_id: ou_2ae0a473d9972d82acaff995b1d763fa)

#### Key Results..."
kennys.shen,2025 年 7 月,45,人,"### 多建联多建信：月度新增建联≥95 人，并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516570272549879811, Owner: jiemin.zhou (open_id: ou_939322f894b92ea23d51ec23762b7106)

#### Key Results:
1...."
kennys.shen,2025 年 7 月,45,人,"### 多建联多建信：月度新增建联≥95 人，并持续建信。
- **Progress:** 0%
- **Score:** 0
- **Aligned by:**
    - 目标: 7516570272549879811, Owner: jiemin.zhou (open_id: ou_939322f894b92ea23d51ec23762b7106)

#### Key Results:
1...."
